Event	ID	Name			Wwise Object Path	Notes
	152581	StartLevelConfig			\Default Work Unit\New Virtual Folder\StartLevelConfig	
	35730698	Play_SFX_Wpn_Gatling_Shoot			\Default Work Unit\SFX_Car\Play_SFX_Wpn_Gatling_Shoot	
	177170041	Set_State_Indoor			\Default Work Unit\States\Set_State_Indoor	
	434512859	Set_State_ST_SlowMo			\Default Work Unit\States\Set_State_ST_SlowMo	
	504240361	Set_State_PauseOff			\Default Work Unit\States\Set_State_PauseOff	
	624714026	Play_UI_Weapons			\Default Work Unit\UI\Play_UI_Weapons	
	853193096	Play_SFX_Car_Drift			\Default Work Unit\SFX_Car\Play_SFX_Car_Drift	
	878452949	Play_UI_Equipment			\Default Work Unit\UI\Play_UI_Equipment	
	1020321262	Car_Engine			\Default Work Unit\New Virtual Folder\Car_Engine	
	1331039088	Play_SFX_Turret_Drop			\Default Work Unit\Play_SFX_Turret_Drop	
	1472165566	Play_Music_BabyPark			\Default Work Unit\Play_Music_BabyPark	
	1501458217	Play_Amb_BabyPark			\Default Work Unit\AMB\Play_Amb_BabyPark	
	1569993949	Play_SFX_Trap_Mine_Explode			\Default Work Unit\SFX_Car\Play_SFX_Trap_Mine_Explode	
	1576113860	Play_SFX_Wpn_Gatling_Summon			\Default Work Unit\SFX_Car\Play_SFX_Wpn_Gatling_Summon	
	1857540444	Stop_SFX_Monster_Run			\Default Work Unit\Stop_SFX_Monster_Run	
	1868201586	Play_SFX_Wpn_FlameThrower_Summon			\Default Work Unit\SFX_Car\Play_SFX_Wpn_FlameThrower_Summon	
	1871393852	Set_State_ST_Build			\Default Work Unit\States\Set_State_ST_Build	
	1925799616	Play_Amb_Babypark_Police_Dry			\Default Work Unit\AMB\Play_Amb_Babypark_Police_Dry	
	1944695683	Play_Amb_Babypark_Police_Wet			\Default Work Unit\AMB\Play_Amb_Babypark_Police_Wet	
	2201148061	Set_State_PauseOn			\Default Work Unit\States\Set_State_PauseOn	
	2207983986	Play_Amb_Garage			\Default Work Unit\AMB\Play_Amb_Garage	
	2226512720	Play_UI_Babypark_Checkpoint			\Default Work Unit\UI\Play_UI_Babypark_Checkpoint	
	2441311662	Play_UI_Build_Error			\Default Work Unit\Play_UI_Build_Error	
	2468732901	Play_Music_Garage			\Default Work Unit\New Virtual Folder\Play_Music_Garage	
	2528789258	Play_SFX_Monster_Run			\Default Work Unit\Play_SFX_Monster_Run	
	2630068541	Set_State_Normal			\Default Work Unit\States\Set_State_Normal	
	2880876640	Play_SFX_Car_Nitro_Refill			\Default Work Unit\SFX_Car\Play_SFX_Car_Nitro_Refill	
	2883580317	Play_SFX_Monsters_Run			\Default Work Unit\SFX_Car\Play_SFX_Monsters_Run	
	3022734157	Play_UI_Confirm			\Default Work Unit\UI\Play_UI_Confirm	
	3091697021	Set_State_ST_Normal			\Default Work Unit\States\Set_State_ST_Normal	
	3092587493	Pause			\Default Work Unit\New Virtual Folder\Pause	
	3237579210	Stop_SFX_Car_Drift			\Default Work Unit\SFX_Car\Stop_SFX_Car_Drift	
	3258270161	Transmission			\Default Work Unit\New Virtual Folder\Transmission	
	3345503513	Play_SFX_Car_Nitro			\Default Work Unit\SFX_Car\Play_SFX_Car_Nitro	
	3362185276	Play_SFX_Wpn_FlameThrower_Shoot			\Default Work Unit\SFX_Car\Play_SFX_Wpn_FlameThrower_Shoot	
	3364113413	Play_SFX_Car_Drift_Start			\Default Work Unit\SFX_Car\Play_SFX_Car_Drift_Start	
	3417507024	Play_SFX_Monsters_Die			\Default Work Unit\SFX_Car\Play_SFX_Monsters_Die	
	3624587671	Play_UI_Pause			\Default Work Unit\UI\Play_UI_Pause	
	3626629520	Play_UI_Movement			\Default Work Unit\UI\Play_UI_Movement	
	4185453606	Play_SFX_Trap_Mine_Trigger			\Default Work Unit\SFX_Car\Play_SFX_Trap_Mine_Trigger	
	4265925356	Play_SFX_Trap_Mine_Idle			\Default Work Unit\SFX_Car\Play_SFX_Trap_Mine_Idle	

State Group	ID	Name			Wwise Object Path	Notes
	3030367241	ST_Car_View			\Default Work Unit\ST_Car_View	
	3557541768	ST_SlowMo			\Default Work Unit\ST_SlowMo	
	4054796535	ST_Pause			\Default Work Unit\ST_Pause	

State	ID	Name	State Group			Notes
	0	None	ST_Car_View			
	340398852	Indoor	ST_Car_View			
	1160234136	Normal	ST_Car_View			
	0	None	ST_SlowMo			
	2370781097	ST_Build	ST_SlowMo			
	3042819342	ST_Normal	ST_SlowMo			
	3557541768	ST_SlowMo	ST_SlowMo			
	0	None	ST_Pause			
	80751710	PauseOn	ST_Pause			
	3921005316	PauseOff	ST_Pause			

Custom State	ID	Name	State Group	Owner		Notes
	362735170	PauseOn	ST_Pause	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Car\SFX_Car_Engine		
	395871982	Indoor	ST_Car_View	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Car\SFX_Car_Engine		
	732858217	ST_SlowMo	ST_SlowMo	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Car\SFX_Car_Drift		

Game Parameter	ID	Name			Wwise Object Path	Notes
	3774151474	RTPC_RPM			\Default Work Unit\Car\RTPC_RPM	

Modulator Time	ID	Name			Wwise Object Path	Notes
	422287908	Modulator Time (Custom)				
	837975695	Modulator Time (Custom)				

Effect plug-ins	ID	Name	Type				Notes
	800857768	SFX_Monster_Run_Asphalt_15	E:\GitHub\REKT\REKT_WwiseProject\.cache\Windows\SFX\SFX_Monster_Run_Asphalt_15_56D34C19.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Monster\SFX_Monster_Run\SFX_Monster_Run_Asphalt\SFX_Monster_Run_Asphalt_15		6512
	815904793	SFX_Monster_Run_Asphalt_9	E:\GitHub\REKT\REKT_WwiseProject\.cache\Windows\SFX\SFX_Monster_Run_Asphalt_9_56D34C19.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Monster\SFX_Monster_Run\SFX_Monster_Run_Asphalt\SFX_Monster_Run_Asphalt_9		6512
	841573623	SFX_Monster_Run_Asphalt_27	E:\GitHub\REKT\REKT_WwiseProject\.cache\Windows\SFX\SFX_Monster_Run_Asphalt_27_56D34C19.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Monster\SFX_Monster_Run\SFX_Monster_Run_Asphalt\SFX_Monster_Run_Asphalt_27		6514
	853301487	SFX_Monster_Run_Asphalt_3	E:\GitHub\REKT\REKT_WwiseProject\.cache\Windows\SFX\SFX_Monster_Run_Asphalt_3_56D34C19.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Monster\SFX_Monster_Run\SFX_Monster_Run_Asphalt\SFX_Monster_Run_Asphalt_3		6512
	857524936	SFX_Monster_Run_Asphalt_14	E:\GitHub\REKT\REKT_WwiseProject\.cache\Windows\SFX\SFX_Monster_Run_Asphalt_14_56D34C19.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Monster\SFX_Monster_Run\SFX_Monster_Run_Asphalt\SFX_Monster_Run_Asphalt_14		6512
	862043951	SFX_Car_Nitro_Refill	E:\GitHub\REKT\REKT_WwiseProject\.cache\Windows\SFX\SFX_Car_Nitro_Refill_56D34C19.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Car\SFX_Car_Nitro_Refill		167832
	876872529	SFX_Monster_Run_Rouling	E:\GitHub\REKT\REKT_WwiseProject\.cache\Windows\SFX\SFX_Monster_Run_Rouling_8956FC97.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Monster\SFX_Monster_Run\SFX_Monster_Run_Rouling		793604
	877861424	SFX_Monster_Run_Asphalt_10	E:\GitHub\REKT\REKT_WwiseProject\.cache\Windows\SFX\SFX_Monster_Run_Asphalt_10_56D34C19.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Monster\SFX_Monster_Run\SFX_Monster_Run_Asphalt\SFX_Monster_Run_Asphalt_10		6512
	885566710	SFX_Monster_Run_Asphalt_34	E:\GitHub\REKT\REKT_WwiseProject\.cache\Windows\SFX\SFX_Monster_Run_Asphalt_34_56D34C19.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Monster\SFX_Monster_Run\SFX_Monster_Run_Asphalt\SFX_Monster_Run_Asphalt_34		6512
	894102337	SFX_Car_Tire_Drift_Loop-04	E:\GitHub\REKT\REKT_WwiseProject\.cache\Windows\SFX\SFX_Car_Tire_Drift_Loop-04_56D34C19.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Car\SFX_Car_Drift\SFX_Car_Drift_Loop\SFX_Car_Tire_Drift_Loop-04		26720
	912985413	SFX_Monster_Run_Asphalt_29	E:\GitHub\REKT\REKT_WwiseProject\.cache\Windows\SFX\SFX_Monster_Run_Asphalt_29_56D34C19.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Monster\SFX_Monster_Run\SFX_Monster_Run_Asphalt\SFX_Monster_Run_Asphalt_29		6514
	926201035	SFX_Car_Tire_Drift_Loop-14	E:\GitHub\REKT\REKT_WwiseProject\.cache\Windows\SFX\SFX_Car_Tire_Drift_Loop-14_56D34C19.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Car\SFX_Car_Drift\SFX_Car_Drift_Loop\SFX_Car_Tire_Drift_Loop-14		35604
	942125961	Music_Garage	E:\GitHub\REKT\REKT_WwiseProject\.cache\Windows\SFX\MUSIC_GARAGE_DRY_8956FC97.wem		\Actor-Mixer Hierarchy\Default Work Unit\Music\Music_Garage		8192068
	943796425	SFX_Car_Nitro_Boost	E:\GitHub\REKT\REKT_WwiseProject\.cache\Windows\SFX\SFX_Car_Nitro_Boost_56D34C19.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Car\SFX_Car_Nitro\SFX_Car_Nitro_Boost		252144
	982930451	SFX_Monster_Run_Asphalt_7	E:\GitHub\REKT\REKT_WwiseProject\.cache\Windows\SFX\SFX_Monster_Run_Asphalt_7_56D34C19.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Monster\SFX_Monster_Run\SFX_Monster_Run_Asphalt\SFX_Monster_Run_Asphalt_7		6512
	984508822	SFX_Car_Tire_Drift_Start	E:\GitHub\REKT\REKT_WwiseProject\.cache\Windows\SFX\SFX_Car_Tire_Drift_Start_56D34C19.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Car\SFX_Car_Drift\SFX_Car_Drift_Start\SFX_Car_Tire_Drift_Start		142952
	984626086	SFX_Monster_Run_Asphalt_17	E:\GitHub\REKT\REKT_WwiseProject\.cache\Windows\SFX\SFX_Monster_Run_Asphalt_17_56D34C19.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Monster\SFX_Monster_Run\SFX_Monster_Run_Asphalt\SFX_Monster_Run_Asphalt_17		6512
	984893858	SFX_Car_Tire_Drift_Start-05	E:\GitHub\REKT\REKT_WwiseProject\.cache\Windows\SFX\SFX_Car_Tire_Drift_Start-05_56D34C19.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Car\SFX_Car_Drift\SFX_Car_Drift_Start\SFX_Car_Tire_Drift_Start-05		167248
	1007014752	SFX_Monster_Run_Asphalt_24	E:\GitHub\REKT\REKT_WwiseProject\.cache\Windows\SFX\SFX_Monster_Run_Asphalt_24_56D34C19.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Monster\SFX_Monster_Run\SFX_Monster_Run_Asphalt\SFX_Monster_Run_Asphalt_24		6514
	1019278194	SFX_Turret_Confirm	E:\GitHub\REKT\REKT_WwiseProject\.cache\Windows\SFX\SFX_Turret_Confirm_56D34C19.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Turret\SFX_Turret_Confirm		528392
	1026971028	SFX_Car_Tire_Drift_Start-04	E:\GitHub\REKT\REKT_WwiseProject\.cache\Windows\SFX\SFX_Car_Tire_Drift_Start-04_56D34C19.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Car\SFX_Car_Drift\SFX_Car_Drift_Start\SFX_Car_Tire_Drift_Start-04		212732
	1038994047	SFX_Monster_Run_Asphalt_13	E:\GitHub\REKT\REKT_WwiseProject\.cache\Windows\SFX\SFX_Monster_Run_Asphalt_13_56D34C19.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Monster\SFX_Monster_Run\SFX_Monster_Run_Asphalt\SFX_Monster_Run_Asphalt_13		6512
	1065341630	SFX_Car_Tire_Drift_Loop-08	E:\GitHub\REKT\REKT_WwiseProject\.cache\Windows\SFX\SFX_Car_Tire_Drift_Loop-08_56D34C19.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Car\SFX_Car_Drift\SFX_Car_Drift_Loop\SFX_Car_Tire_Drift_Loop-08		42268
	1072533953	SFX_Monster_Run_Asphalt_22	E:\GitHub\REKT\REKT_WwiseProject\.cache\Windows\SFX\SFX_Monster_Run_Asphalt_22_56D34C19.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Monster\SFX_Monster_Run\SFX_Monster_Run_Asphalt\SFX_Monster_Run_Asphalt_22		6514

Streamed Audio	ID	Name	Audio source file	Generated audio file	Wwise Object Path	Notes
	89081979	Amb_Babypark_Police_Dry	E:\GitHub\REKT\REKT_WwiseProject\.cache\Windows\SFX\Amb_Babypark_Police_Dry_8956FC97.wem	89081979.wem	\Actor-Mixer Hierarchy\Default Work Unit\Amb\Amb_BabyPark_Police\Amb_Babypark_Police_Dry	
	131386122	SFX_Car_Engine_Idle	E:\GitHub\REKT\REKT_WwiseProject\.cache\Windows\SFX\SFX_Car_Engine_Idle_8956FC97.wem	131386122.wem	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Car\SFX_Car_Engine\SFX_Car_Engine_Idle	
	232015800	SFX_Car_Engine_Strong	E:\GitHub\REKT\REKT_WwiseProject\.cache\Windows\SFX\SFX_Car_Engine_Strong_8956FC97.wem	232015800.wem	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Car\SFX_Car_Engine\SFX_Car_Engine_Strong	
	242782528	SFX_Car_Engine_Medium	E:\GitHub\REKT\REKT_WwiseProject\.cache\Windows\SFX\SFX_Car_Engine_Medium_8956FC97.wem	242782528.wem	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Car\SFX_Car_Engine\SFX_Car_Engine_Medium	
	670022925	Amb_Garage	E:\GitHub\REKT\REKT_WwiseProject\.cache\Windows\SFX\20181220_SDLF_REKT_AMB_COURSE_8956FC97.wem	670022925.wem	\Actor-Mixer Hierarchy\Default Work Unit\Amb\Amb_Garage	
	707811912	Music_BabyPark_Loop	E:\GitHub\REKT\REKT_WwiseProject\.cache\Windows\SFX\20181219_SDLF_REKT2_Boucle_8956FC97.wem	707811912.wem	\Actor-Mixer Hierarchy\Default Work Unit\Music\Music_BabyPark\Music_BabyPark_Loop	
	829940235	Amb_Babypark_Police_Wet	E:\GitHub\REKT\REKT_WwiseProject\.cache\Windows\SFX\Amb_Babypark_Police_Wet_8956FC97.wem	829940235.wem	\Actor-Mixer Hierarchy\Default Work Unit\Amb\Amb_BabyPark_Police\Amb_Babypark_Police_Wet	
	873029971	SFX_Car_Engine_Plane	E:\GitHub\REKT\REKT_WwiseProject\.cache\Windows\SFX\SFX_Car_Engine_Plane_8956FC97.wem	873029971.wem	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Car\SFX_Car_Engine\SFX_Car_Engine_Plane	
	906881567	SFX_Car_Engine_Idle_Synth_Loop	E:\GitHub\REKT\REKT_WwiseProject\.cache\Windows\SFX\SFX_Car_Engine_Idle_Synth_Loop_8956FC97.wem	906881567.wem	\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_Car\SFX_Car_Engine\SFX_Car_Engine_Idle_Synth_Loop	

